Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyHours,MonthlyWorkingHours,Salary_per_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition_Probability,Risk_Level
30,1358,16,1,4,96,3,2,3,8,15,3,3,2,4,2,2,2,1,2,2,8,176,30.119318181818183,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.4482708648168263,Medium Risk
42,748,9,2,1,74,3,1,4,1,13,3,3,0,12,3,3,12,9,5,8,8,176,20.869318181818183,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.41148706193943346,Medium Risk
44,383,1,5,1,79,3,2,3,7,12,3,3,1,11,4,2,1,0,0,0,8,176,27.09090909090909,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.6603207829510885,High Risk
30,990,7,3,3,64,3,1,3,1,13,3,2,2,1,2,2,1,0,0,0,8,176,7.238636363636363,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0.08581103934148694,Low Risk
57,405,1,2,2,93,4,2,3,0,24,4,1,1,13,2,2,12,9,2,8,8,176,27.84090909090909,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.026021985697605398,Low Risk
49,1490,7,4,3,35,3,3,2,3,14,3,2,2,29,3,3,8,7,0,7,8,176,59.46590909090909,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.003804063779403268,Low Risk
34,829,15,3,2,71,3,4,1,7,14,3,4,2,16,3,2,14,8,6,9,8,176,96.6306818181818,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.15500340839049048,Low Risk
28,1496,1,3,1,92,3,1,3,3,15,3,4,1,5,3,4,3,2,1,2,8,176,16.52840909090909,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,0.6795211651505746,High Risk
29,115,13,3,1,51,3,2,2,5,11,3,1,0,7,4,1,5,3,0,0,8,176,32.75568181818182,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.9842259419158654,High Risk
34,790,24,4,1,40,2,2,2,0,23,4,3,0,16,2,4,15,9,10,10,10,220,20.904545454545456,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.8809615062392763,High Risk
35,660,7,1,4,76,3,1,3,1,13,3,1,1,1,3,3,1,0,0,0,8,176,13.659090909090908,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.5106164302271718,Medium Risk
24,381,9,3,2,89,3,1,1,2,11,3,3,0,4,2,2,0,0,0,0,10,220,14.418181818181818,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,0.9920745168736245,High Risk
24,830,13,2,4,78,3,1,2,1,13,3,3,1,1,2,3,1,0,0,0,8,176,11.551136363636363,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.2910948225585407,Low Risk
44,1193,2,1,2,86,3,3,3,5,18,3,2,0,16,2,2,2,2,2,2,10,220,46.404545454545456,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,0.8058546920214997,High Risk
29,1246,19,3,3,77,2,2,3,1,14,3,3,2,10,3,3,10,7,0,4,8,176,48.97727272727273,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.08963815316025517,Low Risk
30,330,1,3,3,46,3,1,3,0,21,4,1,1,6,3,4,5,3,1,3,8,176,11.727272727272728,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.08138108456371959,Low Risk
55,1229,4,4,4,30,3,2,3,0,16,3,2,0,4,2,3,3,2,1,2,10,220,18.34090909090909,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.13110512425037865,Low Risk
33,1099,4,4,1,82,2,1,2,8,11,3,4,0,8,5,3,5,4,0,2,8,176,21.806818181818183,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.652933109885649,High Risk
47,571,14,3,3,78,3,2,3,3,17,3,3,1,11,4,2,5,4,1,2,10,220,20.868181818181817,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.43210629212943996,Medium Risk
28,289,2,2,3,38,2,1,1,7,11,3,3,0,8,2,2,0,0,0,0,8,176,14.551136363636363,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.9707811726661814,High Risk
28,1423,1,3,1,72,2,1,3,1,14,3,4,1,1,2,1,1,0,0,0,8,176,8.880681818181818,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.25354052730132026,Low Risk
28,467,7,3,3,55,3,2,1,0,14,3,4,0,5,5,3,4,2,1,3,8,176,27.829545454545453,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.5807934501581162,Medium Risk
49,271,3,2,3,43,2,2,1,4,25,4,1,1,10,3,3,3,2,1,2,8,176,27.210227272727277,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5685799306453034,Medium Risk
29,410,2,1,4,97,3,1,2,0,13,3,3,3,4,3,3,3,2,0,2,8,176,18.068181818181817,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.19024449023565476,Low Risk
28,1083,29,1,3,96,1,2,2,1,14,3,2,2,8,2,2,8,6,1,7,8,176,37.21022727272727,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.28035309570085654,Low Risk
33,516,8,5,4,69,3,2,3,2,17,3,1,0,14,6,3,0,0,0,0,10,220,29.036363636363635,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.28152656641898166,Low Risk
32,495,10,3,3,64,3,3,4,2,25,4,2,0,10,5,4,5,2,0,0,8,176,63.88636363636363,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.11010904462050031,Low Risk
54,1050,11,4,2,87,3,4,4,3,20,4,1,1,26,2,3,14,9,1,12,8,176,91.0909090909091,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.013142053713235465,Low Risk
29,224,1,4,1,100,2,1,1,6,13,3,3,0,11,2,1,9,7,0,7,8,176,13.420454545454543,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,0.8040261883346166,High Risk
44,136,28,3,4,32,3,4,1,3,13,3,3,1,24,1,4,20,6,14,17,8,176,92.77272727272728,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.05681123934172335,Low Risk
39,1089,6,3,2,32,3,3,2,4,18,3,4,0,9,3,3,2,0,2,2,8,176,47.59090909090909,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.30240948290599196,Medium Risk
46,228,3,3,3,51,3,4,2,8,12,3,4,1,23,2,4,13,12,5,1,8,176,94.35227272727272,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.17824287447459322,Low Risk
35,1029,16,3,4,91,2,3,2,1,19,3,4,0,11,3,1,11,8,3,3,8,176,48.89772727272727,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1851890858505553,Low Risk
23,507,20,1,1,97,3,2,3,0,14,3,2,0,5,2,3,4,3,1,2,8,176,12.909090909090908,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.8874919382044415,High Risk
40,676,9,4,4,86,3,1,1,3,14,3,2,0,15,3,1,5,4,1,0,8,176,11.465909090909092,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.6280846123845483,High Risk
34,971,1,3,4,64,2,3,3,1,14,3,4,0,10,3,3,10,9,8,6,10,220,32.195454545454545,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,0.7291369250537344,High Risk
31,561,3,3,4,33,3,1,3,1,12,3,1,0,7,2,1,7,2,7,7,8,176,23.204545454545453,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.537405642170859,Medium Risk
50,333,22,5,3,88,1,4,4,1,13,3,4,0,32,2,3,32,6,13,9,10,220,65.50454545454545,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,0.5805587635253853,Medium Risk
34,1440,7,2,2,55,3,1,3,0,25,4,2,1,12,4,3,11,10,5,7,10,220,10.49090909090909,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,0.6376145048527833,High Risk
42,1210,2,3,3,68,2,1,2,4,14,3,2,1,4,3,3,1,0,0,0,8,176,27.505681818181817,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.4981320285350202,Medium Risk
37,674,13,3,1,47,3,2,4,1,17,3,1,0,10,2,3,10,8,3,7,8,176,24.34659090909091,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.20569933657649125,Low Risk
29,441,8,1,3,39,1,2,1,3,13,3,3,1,9,3,3,7,7,0,7,8,176,55.19886363636363,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.06362372830004957,Low Risk
33,575,25,3,4,44,2,2,2,1,13,3,4,0,5,2,3,5,3,0,2,8,176,24.545454545454547,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.4069329845421106,Medium Risk
45,950,28,3,4,97,3,1,4,4,20,4,4,1,8,3,3,5,4,0,3,8,176,12.113636363636363,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0.07333947359272079,Low Risk
42,288,2,3,4,40,3,3,4,2,14,3,3,1,24,3,1,20,8,13,9,10,220,46.018181818181816,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.475812461092302,Medium Risk
40,1342,9,2,1,47,3,2,1,0,12,3,4,0,9,5,4,8,4,7,1,8,176,31.09659090909091,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.45394092111620615,Medium Risk
33,589,28,4,2,79,3,2,3,1,12,3,2,1,15,3,3,15,14,5,7,10,220,23.668181818181814,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.8431818861430358,High Risk
40,898,6,2,3,38,3,4,4,1,21,4,4,0,21,2,3,21,7,7,7,10,220,74.71363636363637,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0.21954007365712877,Low Risk
24,350,21,2,3,57,2,1,1,0,14,3,2,3,2,3,3,1,1,0,0,8,176,13.045454545454543,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,0.7661329439928992,High Risk
40,1142,8,2,4,72,3,2,4,3,18,3,3,0,8,2,3,2,2,2,2,10,220,18.495454545454542,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.03565663162936989,Low Risk
45,538,1,4,1,66,3,3,2,1,12,3,1,3,10,4,3,10,8,7,7,8,176,42.27840909090909,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.18858528566185961,Low Risk
35,1402,28,4,2,98,2,1,3,0,23,4,1,2,6,5,3,5,3,4,2,8,176,13.806818181818182,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5711630149477724,Medium Risk
32,824,5,2,4,67,2,2,2,3,12,3,1,1,12,2,3,7,1,2,5,8,176,33.39772727272727,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.19045739158485225,Low Risk
36,1157,2,4,3,70,3,1,4,3,21,4,4,0,7,3,2,3,2,1,2,10,220,12.018181818181818,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,0.79952793716992,High Risk
48,492,16,4,3,96,3,2,3,8,14,3,3,1,18,2,3,8,7,7,7,8,176,36.58522727272727,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.15730182552867747,Low Risk
29,598,9,3,3,91,4,1,3,6,18,3,1,2,5,2,2,1,0,0,0,8,176,13.926136363636363,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.24619511680092848,Low Risk
33,1242,8,4,1,46,3,2,1,2,13,3,4,1,8,6,1,2,2,2,2,8,176,36.31818181818182,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.4848778450524726,Medium Risk
30,740,1,3,2,64,2,2,1,1,11,3,4,1,10,4,3,10,8,6,7,8,176,55.19318181818182,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.33014771834579,Medium Risk
38,888,10,4,3,71,3,2,3,3,11,3,3,0,10,2,3,6,3,1,2,8,176,34.52840909090909,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.705880843615658,High Risk
35,992,1,3,4,68,2,1,1,1,19,3,2,0,3,3,3,3,0,1,2,8,176,13.920454545454543,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.565147164192458,Medium Risk
30,1288,29,4,3,33,3,3,2,3,12,3,2,1,9,3,3,4,2,1,3,8,176,52.55681818181818,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,0.7470147329201314,High Risk
35,104,2,3,1,69,3,1,1,1,12,3,4,1,1,2,3,1,0,0,0,10,220,9.427272727272728,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.8851307496638677,High Risk
53,607,2,5,3,78,2,3,4,0,16,3,2,1,34,4,3,33,7,1,9,8,176,57.77840909090909,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.008491557765510896,Low Risk
38,903,2,3,3,81,3,2,2,4,11,3,1,2,7,2,3,5,2,1,4,8,176,27.585227272727277,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.1709217199766561,Low Risk
32,1200,1,4,4,62,3,2,1,4,14,3,2,1,9,3,2,6,5,1,2,8,176,23.22159090909091,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0.13939610289026808,Low Risk
48,1108,15,4,3,65,3,1,1,8,12,3,4,1,10,3,2,8,2,7,6,8,176,13.448863636363637,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.20962145469467502,Low Risk
34,479,7,4,1,35,3,1,4,1,13,3,3,0,1,4,1,1,0,0,0,8,176,16.886363636363637,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.5516872949914428,Medium Risk
55,685,26,5,3,60,2,5,4,1,21,4,3,1,36,3,3,36,6,2,13,8,176,111.2840909090909,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.03893046611644348,Low Risk
34,1351,1,4,2,45,3,2,4,9,17,3,2,1,9,3,2,2,2,2,1,8,176,31.15909090909091,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.3468339057162495,Medium Risk
26,474,3,3,1,89,3,1,4,1,21,4,1,0,1,5,3,1,0,0,0,8,176,11.710227272727272,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.21747636993563627,Low Risk
38,1245,14,3,3,80,3,2,2,0,11,3,4,1,10,3,3,9,8,7,7,8,176,56.38636363636363,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.13527893210475542,Low Risk
38,437,16,3,2,90,3,2,2,2,12,3,2,0,8,5,4,3,2,1,2,8,176,23.852272727272727,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4566166035968403,Medium Risk
36,884,1,4,2,73,3,2,3,6,13,3,1,0,15,5,3,1,0,0,0,8,176,38.72159090909091,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.3787472681295138,Medium Risk
29,1370,3,1,2,87,3,1,1,1,18,3,4,0,10,3,3,10,9,1,5,10,220,21.46818181818182,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,0.6503062142625262,High Risk
35,670,10,4,1,51,3,2,3,3,16,3,3,0,10,4,3,5,2,0,4,10,220,27.918181818181814,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.48443641084924016,Medium Risk
39,1462,6,3,4,38,4,3,3,2,11,3,1,1,11,3,3,7,6,7,6,8,176,46.80113636363637,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.17219552271435598,Low Risk
29,995,2,1,1,87,3,2,4,1,19,3,4,1,6,0,4,6,4,1,3,8,176,50.30113636363637,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.05038535188436961,Low Risk
50,264,9,3,3,59,3,5,3,4,16,3,3,1,27,2,3,1,0,0,0,10,220,87.86818181818182,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.45349546416695813,Medium Risk
23,977,10,3,4,45,4,1,3,2,16,3,4,1,4,2,3,2,2,2,2,8,176,11.778409090909092,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0.10681105392892458,Low Risk
36,1302,6,4,1,80,4,2,1,3,13,3,4,1,9,3,3,3,2,0,2,10,220,25.28181818181818,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.8991296114805108,High Risk
42,1059,9,2,4,93,2,5,4,8,22,4,4,0,24,2,3,1,0,0,1,8,176,111.4375,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0.08683449496463841,Low Risk
35,750,28,3,2,46,4,2,3,1,17,3,4,2,10,3,2,10,9,6,8,8,176,19.357954545454547,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.33953835153926826,Medium Risk
34,653,10,4,4,92,2,2,3,1,14,3,2,1,8,3,2,8,2,7,7,8,176,28.767045454545453,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.38561072660111045,Medium Risk
40,118,14,2,4,84,3,2,1,1,15,3,3,1,5,2,3,5,4,1,2,8,176,26.357954545454547,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.2529197676034737,Low Risk
43,990,27,3,4,87,4,1,2,5,12,3,3,1,8,0,3,6,4,0,2,8,176,27.704545454545453,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,0.45875437300549726,Medium Risk
35,1349,7,2,3,63,2,1,4,1,18,3,4,1,1,5,2,1,0,0,1,8,176,15.284090909090908,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.17224554375706175,Low Risk
46,563,1,4,4,56,4,4,1,1,15,3,2,0,27,5,1,26,0,0,12,8,176,99.8125,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.05558584303566511,Low Risk
28,329,24,3,3,51,3,1,2,1,17,3,3,3,1,3,3,1,1,0,0,10,220,10.945454545454544,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.8669079654314867,High Risk
22,457,26,2,2,85,2,1,3,1,14,3,2,0,4,2,2,4,2,1,3,10,220,12.790909090909093,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.5112672793229287,Medium Risk
50,1234,20,5,2,41,3,4,3,2,15,3,3,1,32,3,3,30,8,12,13,10,220,51.11363636363637,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.5018795792497611,Medium Risk
32,634,5,4,2,35,4,1,4,3,17,3,4,2,6,3,3,3,2,0,2,8,176,18.818181818181817,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.014393304172200486,Low Risk
44,1313,7,3,2,31,3,5,4,0,14,3,4,1,23,4,2,22,7,1,10,10,220,86.58636363636364,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.010140624716931298,Low Risk
30,241,7,3,2,48,2,1,2,1,12,3,2,1,6,3,2,6,4,1,1,8,176,12.164772727272728,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.4909636179833373,Medium Risk
45,1015,5,5,3,50,1,2,1,1,14,3,1,0,10,3,3,10,7,1,4,10,220,26.222727272727276,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.9243774913353641,High Risk
45,336,26,3,1,52,2,2,1,1,15,3,1,1,10,2,3,10,7,4,5,8,176,24.914772727272727,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.5944012135269747,Medium Risk
31,715,2,4,4,54,3,2,1,7,13,3,4,0,10,3,3,5,2,0,3,8,176,30.295454545454547,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.47740054919461616,Medium Risk
36,559,12,4,3,76,3,2,3,9,12,3,2,2,7,2,3,3,2,1,1,10,220,21.195454545454545,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.7375461917949758,High Risk
34,426,10,4,3,42,4,2,4,1,13,3,1,1,9,3,3,9,7,7,2,8,176,26.84090909090909,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.21548968701071722,Low Risk
49,722,25,4,3,84,3,1,1,1,14,3,4,1,10,3,2,9,6,1,4,8,176,18.244318181818183,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.25324906033298633,Low Risk
39,1387,10,5,2,76,3,2,1,2,13,3,4,3,10,3,3,7,7,7,7,8,176,30.551136363636363,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.09064993811565046,Low Risk
27,1302,19,3,4,67,2,1,1,1,11,3,1,2,7,3,3,7,7,0,7,8,176,23.102272727272727,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.13277995899710132,Low Risk
35,819,18,5,2,48,4,2,1,1,11,3,4,0,16,2,3,16,15,1,10,8,176,29.59090909090909,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.06498600504128703,Low Risk
28,580,27,3,2,39,1,2,1,0,21,4,2,1,6,5,2,5,3,0,0,8,176,27.710227272727277,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5477023255184308,Medium Risk
21,546,5,1,3,97,3,1,4,1,18,3,3,0,3,2,3,2,2,2,2,8,176,17.710227272727273,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.18780603370546498,Low Risk
18,544,3,2,2,70,3,1,4,1,12,3,3,0,0,2,4,0,0,0,0,10,220,7.131818181818182,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0.9675307394831894,High Risk
47,1176,26,4,4,98,3,5,3,3,11,3,3,1,27,2,3,5,2,1,0,8,176,111.6931818181818,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.03144350772184918,Low Risk
39,170,3,2,3,76,2,2,3,0,15,3,4,1,11,3,3,10,8,0,7,8,176,17.4375,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.08300485123998227,Low Risk
40,884,15,3,1,80,2,3,3,1,13,3,4,2,18,2,3,18,15,14,12,8,176,59.28977272727273,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.14869213454278393,Low Risk
35,208,8,4,3,52,3,2,3,1,12,3,4,1,15,5,3,14,11,2,9,8,176,23.568181818181817,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0029243590503553376,Low Risk
37,671,19,3,3,85,3,2,3,3,17,3,1,3,9,2,2,4,3,0,2,8,176,32.77272727272727,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.13585645629526558,Low Risk
39,711,4,3,1,81,3,2,3,0,13,3,4,0,10,2,1,9,2,3,8,8,176,28.647727272727277,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.3230309269344335,Medium Risk
45,1329,2,2,4,59,2,2,4,1,19,3,1,2,10,3,3,10,7,3,9,8,176,32.78409090909091,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.002252263308492366,Low Risk
38,397,2,2,4,54,2,3,3,3,19,3,4,1,10,6,4,5,4,0,2,10,220,35.25454545454546,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.1258211538560508,Low Risk
35,737,10,3,4,55,2,3,1,9,17,3,3,0,15,3,3,13,12,6,0,8,176,58.55681818181818,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.8073987166801326,High Risk
37,1470,10,3,2,71,3,1,2,1,11,3,1,1,8,2,1,8,4,7,7,8,176,22.363636363636363,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.30698666296156113,Medium Risk
40,448,16,3,3,84,3,3,4,6,15,3,4,0,18,2,2,4,2,3,3,10,220,36.11363636363637,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,0.6478569789801568,High Risk
44,602,1,5,1,37,3,2,4,4,11,3,3,0,14,3,3,10,7,0,2,10,220,26.104545454545452,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,0.9043016287189777,High Risk
48,365,4,5,3,89,2,4,4,2,25,4,2,1,23,3,3,2,2,2,2,8,176,86.375,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.07344772280482884,Low Risk
35,763,15,2,1,59,1,2,4,6,14,3,4,2,7,2,2,2,2,2,2,10,220,24.727272727272727,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.905252326087027,High Risk
24,567,2,1,1,32,3,1,4,1,13,3,3,0,6,2,3,6,3,1,3,10,220,17.09090909090909,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,0.8617222314899192,High Risk
27,486,8,3,2,86,4,1,3,7,17,3,1,0,5,0,3,3,2,0,2,8,176,19.982954545454547,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.38197272323104187,Medium Risk
